BAD,LOAN,MORTDUE,VALUE,REASON,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,Other,Office,Sales,Mgr,ProfExe,Self
0,27200,58383,92484,0,22,1,2,170.0723235,1,20,23.80982026,1,0,0,0,0,0
0,27300,66878,93656,0,11,0,0,153.7959046,0,20,39.08500634,0,1,0,0,0,0
0,27300,72314,118839,0,5,0,0,99.69383246,1,31,42.34342026,1,0,0,0,0,0
0,27300,44026,71597,0,22,,1,287.2267963,0,30,38.48694867,1,0,0,0,0,0
0,27300,97373,126102,0,10,0,1,139.1325983,0,28,39.17355395,0,1,0,0,0,0
0,27300,55973,93503,0,22,0,1,167.7417315,0,19,26.21017597,1,0,0,0,0,0
0,27300,53223,86696,0,0,0,0,96.07068788,0,22,34.51779051,0,1,0,0,0,0
0,27300,135823,185416,0,1,,,135.3597477,,38,32.79497644,0,0,0,1,0,0
1,27300,106221,137727,0,3,0,0,300.5745109,3,45,32.5603594,0,0,0,0,0,1
0,27300,37636,73328,0,12,0,0,80.79269376,6,16,34.26822801,0,0,0,1,0,0
0,27300,,37531,1,22,0,0,82.66026948,2,14,29.60984756,1,0,0,0,0,0
0,27300,127260,212953,0,9,0,0,244.1654213,3,26,21.24119477,0,0,0,0,1,0
0,27300,,43277,0,9,0,,101.8866148,,14,20.80819618,1,0,0,0,0,0
0,27300,149950,177309,0,6,0,0,328.1681227,0,35,39.15955376,0,0,0,0,1,0
0,27300,,116708,0,11,0,0,175.2009602,0,26,33.7478263,0,0,0,1,0,0
0,27300,140773,188414,0,12,0,0,144.0934649,0,37,41.48280369,0,0,0,0,1,0
0,27400,99900,143437,0,21,0,0,211.1082771,0,12,39.11029763,0,0,0,1,0,0
1,27400,113364,146520,1,16,1,1,284.3680179,2,13,34.6276594,0,1,0,0,0,0
0,27400,,39858,0,11,1,,87.37900765,,14,20.58821436,1,0,0,0,0,0
0,27400,,121625,0,7,1,0,154.4378476,0,27,33.37381367,0,0,0,1,0,0
0,27400,195497,246354,0,8,0,0,89.26442741,1,25,39.66482299,1,0,0,0,0,0
0,27400,51298,90010,0,6,1,0,146.6562202,3,29,42.15993654,1,0,0,0,0,0
1,27400,23939,56874,0,3,0,1,197.8,0,11,,0,1,0,0,0,0
0,27400,46575,85263,0,1,0,0,155.6470412,2,19,39.4893172,0,1,0,0,0,0
0,27400,100951,149305,0,21,0,0,194.5330279,0,13,41.64417205,0,0,0,1,0,0
0,27400,41370,70528,0,18,0,0,180.204345,1,21,33.4950887,0,1,0,0,0,0
0,27500,54511,84470,0,9,0,1,140.247796,3,29,40.2782983,1,0,0,0,0,0
0,27500,97679,149877,0,23,0,0,193.0056328,0,12,39.41516685,0,0,0,1,0,0
0,27500,145774,206788,1,4,0,0,191.9410188,0,27,38.00119223,0,0,0,0,1,0
0,27500,132000,179000,0,1,1,0,226.2333333,2,19,,0,0,0,0,1,0
1,27500,137900,184000,0,10,0,0,,0,0,,0,1,0,0,0,0
0,27500,150666,192346,1,3,0,0,177.8714733,0,17,39.97865033,0,0,0,0,0,1
0,27500,,40807,0,8,1,,95.53351917,,13,20.39892362,1,0,0,0,0,0
0,27500,69579,117799,0,5,0,0,84.3731245,2,32,38.86212081,1,0,0,0,0,0
1,27500,97601,136546,0,9,0,0,80.49714707,5,39,,1,0,0,0,0,0
0,27500,131269,211014,0,10,0,0,234.3512888,2,26,18.73514744,0,0,0,0,1,0
0,27500,23439,47177,0,25,0,0,112.8945073,0,11,23.02289409,1,0,0,0,0,0
0,27600,54584,86568,0,22,0,0,214.8157373,1,27,35.2239708,1,0,0,0,0,0
0,27600,73846,100216,0,12,0,0,282.3706614,1,33,38.19125134,0,0,0,0,1,0
0,27600,60039,86166,0,0,0,0,100.9493217,0,23,33.82093404,0,1,0,0,0,0
0,27600,121592,153432,0,2,0,0,297.0016085,0,24,40.01531648,0,0,0,1,0,0
0,27600,103898,130784,0,11,0,0,147.1283978,0,29,42.00981358,0,1,0,0,0,0
0,27600,131887,174323,0,0,0,0,243.053713,2,24,35.27186703,0,0,0,1,0,0
0,27600,150120,191972,1,3,0,0,178.0384911,1,16,41.80742805,0,0,0,0,0,1
0,27600,64818,91915,0,16,0,0,99.60460781,0,17,32.46114433,1,0,0,0,0,0
0,27600,153063,202542,1,10,0,0,266.938956,2,33,42.82914582,1,0,0,0,0,0
0,27600,57327,87683,0,0,0,0,98.521771,0,23,34.76057541,0,1,0,0,0,0
0,27600,,117581,0,10,0,0,165.0058394,0,27,34.99872778,0,0,0,1,0,0
0,27600,54328,94216,0,24,1,2,188.3937419,1,19,26.83331217,1,0,0,0,0,0
0,27600,124139,157940,0,4,0,0,288.8865396,0,24,38.22673698,0,0,0,1,0,0
0,27600,123121,157337,0,2,0,0,283.2828535,0,24,36.94827386,0,0,0,1,0,0
0,27600,72468,106906,0,12,0,0,288.8495515,1,32,38.98401301,0,0,0,0,1,0
0,27600,112753,155166,0,6,0,0,124.9909552,3,26,32.08868135,0,0,0,0,1,0
0,27600,129311,188143,0,1,,,122.5168848,,39,30.47417374,0,0,0,1,0,0
0,27600,74964,118507,0,5,0,0,91.7112462,1,32,39.14675577,1,0,0,0,0,0
0,27700,63962,101676,0,15,0,1,138.5694126,0,30,37.38458848,1,0,0,0,0,0
0,27700,103249,206521,0,24,0,0,196.7816329,0,19,25.68817634,1,0,0,0,0,0
1,27700,97834,132396,1,18,0,2,303.9519145,2,26,6.887024127,0,0,0,0,1,0
0,27700,54617,87722,0,9,0,1,132.4113818,3,29,39.63110299,1,0,0,0,0,0
0,27700,73148,101462,0,10,0,0,264.6053894,0,33,40.47579335,0,0,0,0,1,0
1,27700,,65635,1,18,0,3,221.1,1,28,,1,0,0,0,0,0
1,27700,61396,111627,,20,0,0,87.00250011,0,4,84.61388869,0,0,0,0,0,1
0,27700,25947,49836,0,24,0,0,120.0258521,0,10,23.81017336,1,0,0,0,0,0
0,27700,77886,114494,0,9,0,0,118.4713538,0,18,28.34407839,0,0,0,0,1,0
0,27700,54541,78832,0,0,0,0,186.0208426,2,19,39.61433498,0,1,0,0,0,0
0,27700,149169,183234,0,8,0,0,314.7858392,0,35,37.63668272,0,0,0,0,1,0
1,27700,19300,39000,0,12,3,0,212.0666667,0,46,,0,0,0,1,0,0
1,27700,83300,,1,20,1,4,247.9333333,1,19,,0,0,0,1,0,0
1,27700,85285,116468,0,9,0,0,312.8079284,0,36,35.96802437,1,0,0,0,0,0
0,27700,76055,126560,0,0,0,0,310.6263344,1,23,38.98355812,0,1,0,0,0,0
0,27700,,42515,0,11,1,,95.04307414,,13,20.20903769,1,0,0,0,0,0
0,27700,120070,153652,0,4,,,300.1680612,2,35,43.92019123,0,1,0,0,0,0
0,27700,141930,182516,0,0,0,0,235.6305765,2,19,41.9588135,0,0,0,0,1,0
0,27700,35132,71456,0,13,0,0,84.8749672,5,16,35.65073032,0,0,0,1,0,0
0,27700,67446,99206,0,11,0,0,286.9659711,0,32,38.9951644,0,0,0,0,1,0
0,27800,114417,150849,0,5,0,0,285.3861264,0,24,38.58192387,0,0,0,1,0,0
0,27800,96332,123598,0,1,0,0,190.3137746,2,38,33.85589547,0,0,0,0,1,0
0,27800,19600,50594,0,24,0,0,137.2340443,1,10,24.52237465,1,0,0,0,0,0
0,27800,64804,97553,0,15,1,0,105.0986638,1,17,32.17786106,1,0,0,0,0,0
0,27800,127770,169440,0,2,0,0,235.728547,1,24,34.84415543,0,0,0,1,0,0
0,27800,142356,177328,0,6,0,0,315.1755675,0,35,38.59599092,0,0,0,0,1,0
0,27800,181405,229116,0,0,0,0,297.9981443,0,32,43.52042818,0,0,0,0,1,0
0,27900,55859,92179,0,0,0,1,94.93254438,0,23,33.09789894,0,1,0,0,0,0
0,27900,73630,106757,0,11,0,0,282.7596984,1,32,38.26657321,0,0,0,0,1,0
0,27900,137006,207997,1,5,0,0,194.0931469,1,28,36.90607516,0,0,0,0,1,0
0,27900,66027,102745,0,9,0,0,298.1032514,1,32,38.25030605,0,0,0,0,1,0
0,27900,69589,115061,0,5,0,0,97.8638453,1,32,41.47397173,1,0,0,0,0,0
1,27900,62264,39604,0,10,3,1,118.7782646,7,23,48.07753147,0,0,1,0,0,0
0,27900,149359,192955,1,0,0,0,172.5795906,1,16,40.13553136,0,0,0,0,0,1
0,27900,142346,185057,0,9,0,1,155.548699,0,36,39.39704272,0,0,0,0,1,0
0,27900,50988,81533,0,1,0,0,167.6144501,2,18,40.62088475,0,1,0,0,0,0
0,27900,113843,156282,0,7,0,0,109.9596262,2,27,33.94246485,0,0,0,0,1,0
0,27900,135511,184219,0,1,1,0,241.0522835,2,19,38.60649271,0,0,0,0,1,0
1,27900,90694,121543,0,5,2,1,107.0462506,8,15,0.838117525,0,0,0,1,0,0
0,28000,58002,86427,0,9,0,1,129.575352,2,29,39.36269322,1,0,0,0,0,0
0,28000,59775,87390,0,8,0,0,138.4864766,3,30,41.54380471,1,0,0,0,0,0
0,28000,140770,209726,1,5,0,0,190.329522,0,27,38.88660597,0,0,0,0,1,0
0,28000,49764,74526,0,24,,1,294.594783,1,30,37.61130938,1,0,0,0,0,0
0,28000,62376,104073,0,16,1,0,146.1419296,0,30,39.75984964,1,0,0,0,0,0
0,28000,77322,118082,0,7,0,0,80.65809369,1,31,38.8154384,1,0,0,0,0,0
0,28000,68000,106000,1,6,,,114.7,11,21,,1,0,0,0,0,0
1,28000,86600,127000,0,6.5,0,4,234.3666667,5,35,,0,0,0,0,1,0
1,28000,28042,63500,0,14,2,4,121.7333333,4,28,,0,0,0,0,1,0
0,28000,96015,127551,0,0,1,0,196.5234881,3,37,34.87164312,0,0,0,0,1,0
0,28100,100420,207737,0,22,0,0,197.1981219,0,19,26.37254872,1,0,0,0,0,0
0,28100,135991,183598,0,0,,,131.5891244,,38,31.08561766,0,0,0,1,0,0
0,28100,96160,128767,0,10,0,1,154.672858,0,29,41.11794458,0,1,0,0,0,0
0,28100,86778,110851,0,9,0,0,398.4023372,0,44,41.04058878,0,1,0,0,0,0
0,28100,32470,54522,0,35,0,0,295.4966835,0,23,38.7994829,1,0,0,0,0,0
1,28100,61000,99000,0,7,0,1,129.1666667,1,31,,0,0,0,1,0,0
1,28100,72100,112000,0,20,4,1,120.7333333,1,58,,0,0,0,0,1,0
0,28100,112564,162129,0,7,0,0,115.564462,2,26,33.09168147,0,0,0,0,1,0
1,28100,75768,,0,9,,0,133.121867,3,33,46.75180011,1,0,0,0,0,0
0,28200,90485,123674,0,1,0,1,189.7347419,2,25,41.67698554,1,0,0,0,0,0
0,28200,76011,129352,0,1,0,0,302.8032607,0,23,36.39047361,0,1,0,0,0,0
0,28200,58232,97555,0,17,0,1,130.4507649,0,29,38.0927303,1,0,0,0,0,0
0,28200,44363,72966,0,16,1,0,82.27059459,6,16,34.98052537,0,0,0,1,0,0
0,28200,61038,87534,0,8,0,0,137.4878193,3,30,39.3600186,1,0,0,0,0,0
0,28200,118728,160486,0,7,0,0,112.5208179,2,26,34.53734229,0,0,0,0,1,0
0,28200,109184,207035,0,23,0,0,179.9377509,0,18,23.66245669,1,0,0,0,0,0
0,28200,44321,63050,0,19,0,0,182.2473057,2,22,32.47716703,0,1,0,0,0,0
0,28200,185607,227617,0,0,0,0,311.0627554,0,33,42.435285,0,0,0,0,1,0
0,28200,,117181,0,9,0,0,170.6461537,0,26,31.60143615,0,0,0,1,0,0
0,28200,148455,191419,1,1,0,0,186.9830429,0,17,39.56330308,0,0,0,0,0,1
0,28200,100353,131386,0,9,0,0,146.0654833,0,28,38.67920763,0,1,0,0,0,0
0,28200,51663,92860,0,24,0,1,172.3406543,0,20,26.9130048,1,0,0,0,0,0
0,28200,148772,186023,1,3,0,0,203.5758597,1,17,43.30465807,0,0,0,0,0,1
1,28200,66242,109762,0,8,0,1,130.9695654,0,21,60.29541349,1,0,0,0,0,0
0,28300,72572,117311,0,6,0,0,85.79724815,1,32,39.8765037,1,0,0,0,0,0
0,28300,,29512,1,24,0,0,78.10906973,2,14,30.51328344,1,0,0,0,0,0
0,28300,126942,166797,0,0,0,0,244.7222847,1,23,33.394854,0,0,0,1,0,0
0,28300,105000,147000,0,11,0,0,162.3666667,1,17,,0,0,0,0,1,0
0,28300,71973,119224,0,4,0,0,89.37995232,2,32,39.98105906,1,0,0,0,0,0
0,28300,68959,102048,0,12,0,0,278.7147042,1,32,39.93275013,0,0,0,0,1,0
0,28300,130028,178918,0,2,,,113.9426389,,39,33.44016163,0,0,0,1,0,0
0,28300,137159,186153,0,0,,,112.1728125,,38,29.87473149,0,0,0,1,0,0
0,28300,145931,239990,1,27,0,0,357.2309538,0,19,38.26846999,0,0,0,0,1,0
1,28300,104686,136033,1,13,0,2,291.1716614,1,27,5.762994872,0,0,0,0,1,0
0,28400,90823,126845,0,1,0,0,188.7734549,1,25,42.89671511,1,0,0,0,0,0
0,28400,72870,95647,0,11,0,0,139.0452547,0,20,37.82067846,0,1,0,0,0,0
0,28400,46126,66942,0,18,0,0,180.6683082,2,21,33.76903515,0,1,0,0,0,0
0,28400,150784,192411,1,0,0,0,173.3054934,1,16,41.54325414,0,0,0,0,0,1
0,28400,197852,243593,0,10,0,0,111.1086801,2,26,41.21496534,1,0,0,0,0,0
0,28400,207687,242544,1,8,0,0,134.0076805,0,41,41.29838663,1,0,0,0,0,0
0,28400,106020,206030,0,22,0,0,188.7524695,0,18,25.33037232,1,0,0,0,0,0
0,28400,112996,175817,0,17,0,0,303.2820551,1,31,36.2890026,0,0,1,0,0,0
0,28400,53480,90560,0,24,0,1,174.4747237,0,19,24.49083911,1,0,0,0,0,0
0,28400,183314,232345,0,1,0,0,300.9043101,1,32,42.3362269,0,0,0,0,1,0
0,28400,36484,73478,0,13,1,0,100.9750908,6,16,34.76399378,0,0,0,1,0,0
0,28400,206126,238745,1,9,0,0,119.0697634,1,42,41.67018774,1,0,0,0,0,0
0,28500,49461,83352,0,21,0,0,210.0250584,0,26,37.3017641,1,0,0,0,0,0
0,28500,73188,111925,1,5,,,123.6131744,11,21,44.52055475,1,0,0,0,0,0
0,28500,97262,131830,0,10,0,0,168.8035325,0,29,42.3249247,0,1,0,0,0,0
0,28500,,41763,0,12,1,,92.8669886,,13,21.901856,1,0,0,0,0,0
1,28500,108293,135317,0,5,0,0,219.6152519,4,43,31.20973109,1,0,0,0,0,0
0,28500,84908,108385,0,10,0,0,384.2850469,0,45,41.34201094,0,1,0,0,0,0
0,28500,43413,73248,0,13,0,0,102.5670171,6,16,35.67150508,0,0,0,1,0,0
0,28500,100145,130522,0,10,0,0,137.9428692,0,29,39.07258918,0,1,0,0,0,0
0,28500,137174,186118,0,1,,,115.2948111,,39,32.87512565,0,0,0,1,0,0
0,28500,29338,62220,,2,0,0,113.2059238,1,6,36.87709851,0,1,0,0,0,0
0,28600,32136,51599,0,35,0,0,284.0838485,0,23,39.54773379,1,0,0,0,0,0
0,28600,94165,130285,0,10,0,1,137.8133309,0,28,42.08001604,0,1,0,0,0,0
0,28600,85174,127306,0,1,0,0,193.0739135,1,24,40.65624858,1,0,0,0,0,0
0,28600,136546,185507,0,0,0,0,212.3140985,3,19,40.51680132,0,0,0,0,1,0
0,28600,26189,50409,0,36,0,0,287.4961733,0,23,38.6443946,1,0,0,0,0,0
0,28600,39009,75893,0,12,1,0,85.62551999,6,15,33.97581441,0,0,0,1,0,0
0,28600,105907,156126,0,10,0,0,165.090735,1,17,33.23130088,0,0,0,0,1,0
0,28600,31634,65157,,5,0,0,119.3620256,1,6,40.15941877,0,1,0,0,0,0
1,28600,126189,167157,0,19,0,2,239.2270359,0,26,31.01274893,0,0,0,0,1,0
0,28700,107281,155874,0,10,0,0,173.8358358,0,17,32.74036849,0,0,0,0,1,0
0,28700,137247,186685,0,0,,,110.4950024,,39,30.85972433,0,0,0,1,0,0
0,28700,131767,214558,0,10,0,0,238.794891,2,27,20.52327227,0,0,0,0,1,0
0,28700,67951,106093,0,11,0,0,263.7439223,0,32,40.21223483,0,0,0,0,1,0
0,28700,133188,179454,0,1,1,0,223.3486635,1,19,41.13615926,0,0,0,0,1,0
1,28700,25190,59841,0,1,0,1,201.1767833,0,11,35.72928694,0,1,0,0,0,0
0,28800,204455,245685,1,8,0,0,123.3967471,1,42,42.34547139,1,0,0,0,0,0
0,28800,132019,168828,0,0,0,0,231.286134,1,24,35.49030567,0,0,0,1,0,0
0,28800,,121560,0,8,1,0,175.2063398,0,26,31.61203845,0,0,0,1,0,0
0,28800,151328,194243,1,2,0,0,174.9770528,0,17,42.11254013,0,0,0,0,0,1
0,28800,,44761,0,10,0,,84.72826796,,14,22.84166319,1,0,0,0,0,0
0,28800,134144,185910,0,2,,,122.5038922,,39,30.33821943,0,0,0,1,0,0
0,28800,30357,56776,0,35,0,0,294.4200214,0,22,37.53746125,1,0,0,0,0,0
0,28900,225000,285000,0,15,0,1,258.7333333,2,26,,0,0,0,0,1,0
0,28900,135770,188368,0,0,1,0,229.7532224,2,19,40.63187139,0,0,0,0,1,0
0,28900,91683,127833,0,0,1,0,187.2424028,3,37,33.16875685,0,0,0,0,1,0
0,28900,134509,211558,0,10,0,0,247.8444526,2,27,20.61070665,0,0,0,0,1,0
0,28900,89945,124453,0,2,0,0,194.9102495,2,25,42.71977457,1,0,0,0,0,0
0,28900,,117991,0,7,0,0,159.5500246,0,27,32.16500253,0,0,0,1,0,0
1,28900,63748,36392,0,9,4,1,124.2478986,6,23,44.57850006,0,0,1,0,0,0
0,28900,102108,147463,0,19,0,0,205.8658949,0,13,41.65421132,0,0,0,1,0,0
0,28900,75887,117989,0,4,0,0,92.09054215,2,32,40.77888843,1,0,0,0,0,0
0,28900,77916,130728,0,2,0,0,290.7726081,1,23,39.09547645,0,1,0,0,0,0
0,28900,109888,182229,0,16,0,0,302.2264177,1,30,33.3190619,0,0,1,0,0,0
0,28900,29515,49525,0,36,0,0,288.6562467,0,24,39.60580772,1,0,0,0,0,0
0,29000,152065,192445,1,2,0,0,166.9485683,0,16,41.56383925,0,0,0,0,0,1
0,29000,32109,49912,0,34,0,0,278.5650034,1,23,39.79656076,1,0,0,0,0,0
1,29000,149900,201000,,5,4,4,131.9333333,1,29,,0,0,0,0,0,1
1,29000,79000,,1,8,0,1,189.7,1,33,,0,0,0,0,1,0
1,29000,72478,113000,0,1.5,0,6,114.6666667,4,12,,1,0,0,0,0,0
1,29000,101824,,0,4,2,4,186.7,0,14,,0,0,0,1,0,0
0,29200,116202,160084,0,6,0,0,124.1214617,3,26,32.64452984,0,0,0,0,1,0
0,29200,50105,83815,0,21,0,0,188.2010287,0,26,35.59575067,1,0,0,0,0,0
0,29200,139299,180818,0,1,0,0,226.8611449,1,19,40.81730925,0,0,0,0,1,0
0,29200,99600,143000,0,15,0,0,232.3333333,1,40,,1,0,0,0,0,0
0,29300,228059,291314,0,16,0,1,259.6772021,2,26,28.17364554,0,0,0,0,1,0
0,29300,68024,115954,1,6,,,109.9150205,11,21,44.36917076,1,0,0,0,0,0
0,29400,119256,160683,0,6,0,0,109.121197,3,27,33.30176289,0,0,0,0,1,0
1,29400,48800,86000,0,5,1,0,52.76653273,2,21,,1,0,0,0,0,0
0,29400,39354,75553,0,13,1,0,77.34259704,6,15,35.11044889,0,0,0,1,0,0
0,29400,109457,145453,0,15,0,0,222.858711,1,40,40.69741846,1,0,0,0,0,0
0,29500,232801,289260,0,13,0,0,264.4315076,2,25,26.98136309,0,0,0,0,1,0
0,29500,50079,80222,0,1,0,0,147.9901182,2,19,38.139022,0,1,0,0,0,0
0,29500,48590,81354,0,0,0,0,157.0263263,3,18,40.17061829,0,1,0,0,0,0
1,29500,118000,169900,0,8,0,0,138.9666667,1,23,,0,0,0,1,0,0
0,29600,233916,291490,0,15,0,1,259.7334653,2,25,25.10508606,0,0,0,0,1,0
0,29700,46268,79463,0,0,0,0,161.276029,3,19,40.26196223,0,1,0,0,0,0
0,29700,100657,148653,0,14,0,0,221.9253115,0,40,42.30290733,1,0,0,0,0,0
0,29800,134560,187551,0,1,0,0,225.0922987,1,19,39.21193749,0,0,0,0,1,0
0,29800,225481,290762,0,13,0,1,239.3216306,1,26,24.77798542,0,0,0,0,1,0
0,29800,34000,71000,0,10,,,115.6666667,,24,,1,0,0,0,0,0
0,29900,230499,294326,0,15,0,1,250.4910072,2,26,27.92066177,0,0,0,0,1,0
0,29900,135955,182161,0,0,0,0,235.3710385,2,18,38.69974659,0,0,0,0,1,0
0,29900,73506,115000,0,11,0,0,77.13333333,1,35,,0,0,0,1,0,0
1,29900,22000,,0,2,2,0,81.13333333,11,10,,1,0,0,0,0,0
0,29900,131756,167302,0,0,0,0,237.5622414,1,24,35.04310052,0,0,0,1,0,0
0,30000,74975,118886,0,12,0,0,85.0457549,0,34,26.34913193,0,0,0,1,0,0
0,30000,77853,114746,1,6,,,114.5837225,10,21,43.29474364,1,0,0,0,0,0
0,30000,79044,118685,0,12,0,0,92.11887554,1,34,27.22498526,0,0,0,1,0,0
0,30000,12223,35875.06,0,28.5,0,0,199.8333333,0,15,,1,0,0,0,0,0
0,30000,187000,293000,0,28,0,0,156.6333333,0,23,,1,0,0,0,0,0
0,30000,32657,76000,0,,,,288.3333333,0,16,,1,0,0,0,0,0
0,30000,48000,97000,0,3,0,0,173.5,2,25,,0,1,0,0,0,0
0,30000,224000,282000,0,5,0,1,209.3666667,0,30,,0,0,0,0,1,0
0,30000,8875,57000,0,0,0,0,100.4666667,1,6,,1,0,0,0,0,0
1,30000,,50000,1,4,0,1,118.6666667,1,15,,0,1,0,0,0,0
1,30000,17696,53100,0,20,4,5,147.8666667,0,28,,0,0,0,1,0,0
1,30000,176000,240000,0,1,1,0,198.8666667,2,13,,0,0,0,0,1,0
1,30000,,46200,,0,1,3,200.9333333,10,15,,,,,,,
0,30000,109583,153132,0,10,0,0,162.3840072,1,16,33.76030524,0,0,0,0,1,0
0,30000,15214,38094,0,26,0,0,199.4697909,0,15,39.5498738,1,0,0,0,0,0
0,30000,20000,38000,0,0.9,0,0,59.83333333,0,7,,1,0,0,0,0,0
0,30100,24350,40356,0,0,0,0,81.8402502,0,6,13.40999565,1,0,0,0,0,0
1,30100,92249,,1,2,1,0,180.6801536,0,21,31.08912029,0,1,0,0,0,0
0,30100,138322,186139,0,2,0,0,215.750868,2,19,39.1891416,0,0,0,0,1,0
0,30100,228006,285921,0,15,0,0,250.5398841,2,25,27.81329141,0,0,0,0,1,0
0,30100,78124,116280,0,10,0,0,73.75338352,1,35,26.40633196,0,0,0,1,0,0
0,30100,42747,71360,0,10,,,89.51626546,,24,34.03666376,1,0,0,0,0,0
1,30200,36000,73500,0,14,0,1,202.9666667,0,33,,0,1,0,0,0,0
1,30200,80951,116160,0,19,4,0,130.3603618,0,58,50.35299879,0,0,0,0,1,0
0,30200,124000,171366,0,13,0,0,176.5,2,28,,0,0,0,1,0,0
0,30200,20956,39333,0,0,1,0,73.39179752,0,7,13.49536737,1,0,0,0,0,0
0,30200,106594,148695,0,13,0,0,239.918405,1,39,41.27520899,1,0,0,0,0,0
0,30200,34955,79556,0,8,,,121.0233134,,23,32.8045306,1,0,0,0,0,0
0,30300,137927,182588,0,1,1,0,248.980672,1,18,40.36185207,0,0,0,0,1,0
1,30300,,52545,,1,1,3,187.7221845,10,15,2.594364447,,,,,,
0,30300,54352,79302,0,0,0,0,152.2027769,3,19,41.62936282,0,1,0,0,0,0
0,30300,109859,153240,0,10,0,0,172.6879798,0,17,34.54949648,0,0,0,0,1,0
0,30300,18306,66747,0,1,0,0,95.18143755,1,6,37.58289841,1,0,0,0,0,0
0,30300,36014,76525,0,14,0,0,88.93446885,5,16,34.9372716,0,0,0,1,0,0
0,30400,45747,78829,0,0,0,0,174.3637482,3,18,41.25679468,0,1,0,0,0,0
0,30400,40386,68120,0,12,1,0,98.82015368,5,15,34.02025719,0,0,0,1,0,0
0,30400,46948,80473,0,0,0,0,151.5970972,2,19,37.75387662,0,1,0,0,0,0
0,30400,55429,103948,0,3,0,0,182.4841642,1,25,35.15098079,0,1,0,0,0,0
0,30500,77246,121758,0,10,0,0,79.21417248,0,34,26.52174054,0,0,0,1,0,0
0,30500,57516,103086,0,3,0,0,166.1995272,2,24,37.81408909,0,1,0,0,0,0
0,30500,113822,148478,0,10,0,0,165.7882784,0,16,31.16320701,0,0,0,0,1,0
0,30500,108736,147531,0,13,0,0,228.6103591,1,40,43.12276156,1,0,0,0,0,0
0,30500,138082,181157,0,2,1,0,219.2473072,1,19,40.87469852,0,0,0,0,1,0
0,30500,10952,65166,0,0,0,0,91.95160351,1,6,37.69262438,1,0,0,0,0,0
0,30500,124225,181129,0,11,0,0,189.4391712,2,28,43.16839173,0,0,0,1,0,0
1,30500,18375,61738,0,20,3,5,141.7031333,0,28,45.3547887,0,0,0,1,0,0
0,30600,35332,71898,0,10,,,115.2108955,,24,33.07135028,1,0,0,0,0,0
0,30600,78355,124426,0,11,0,0,81.22339757,1,34,25.94257777,0,0,0,1,0,0
0,30600,231344,284199,0,7,0,1,202.5286035,0,29,15.82390006,0,0,0,0,1,0
0,30600,54372,78653,0,0,0,0,156.4135697,3,19,40.61109433,0,1,0,0,0,0
0,30700,36804,83295,0,,,,289.3998161,0,15,42.21386978,1,0,0,0,0,0
0,30700,14834,64870,0,1,0,0,99.70436212,1,5,36.69232406,1,0,0,0,0,0
0,30800,129062,176389,0,13,0,0,184.3193761,2,28,40.89430209,0,0,0,1,0,0
0,30800,29226,44735,0,1,0,0,66.24471976,0,7,13.78396544,1,0,0,0,0,0
0,30800,15428,45495,0,28,0,0,200.5091243,0,15,42.38798551,1,0,0,0,0,0
0,30800,195221,293118,0,29,0,0,151.9574182,0,22,38.18102732,1,0,0,0,0,0
1,30800,147577,187129,0,11,0,0,,0,0,42.36225264,0,1,0,0,0,0
0,30800,21172,37333,0,30,0,0,208.4986963,0,15,41.35817107,1,0,0,0,0,0
0,30800,125787,175196,0,13,0,0,157.8776807,2,29,41.35097453,0,0,0,1,0,0
0,30800,54981,82038,0,2,0,0,165.0778474,2,19,41.23925628,0,1,0,0,0,0
0,30900,230978,291013,0,12,0,1,268.394238,1,26,26.24819069,0,0,0,0,1,0
0,30900,189798,301984,0,28,0,0,150.9173633,0,22,37.23650784,1,0,0,0,0,0
1,30900,106717,,0,4,2,4,172.4323547,0,13,47.79590611,0,0,0,1,0,0
0,30900,190480,298239,0,27,0,1,164.6048706,0,23,39.60145213,1,0,0,0,0,0
0,31000,133471,188154,0,0,0,0,218.5382606,2,18,40.31508349,0,0,0,0,1,0
1,31000,67794,103535,0,7,0,1,116.8989899,1,31,44.06542878,0,0,0,1,0,0
0,31000,37507,71612,0,10,,,112.8714443,,24,31.78445617,1,0,0,0,0,0
0,31000,118000,167000,0,17,0,0,127.0333333,1,17,,0,0,0,0,1,0
1,31000,30000,72000,0,20,2,0,127.3,1,14,,0,0,0,1,0,0
0,31000,13542,58827,0,0,0,0,92.1329084,0,6,36.25696875,1,0,0,0,0,0
0,31000,51370,103298,0,0,0,0,175.6096146,2,25,38.09341464,0,1,0,0,0,0
0,31100,73386,108864,1,5,,,119.5395184,10,21,42.82660083,1,0,0,0,0,0
0,31100,136521,188264,0,1,1,0,227.6518778,2,19,38.51864488,0,0,0,0,1,0
0,31200,22907,46357,0,0,0,0,62.41629688,0,6,15.02803747,1,0,0,0,0,0
0,31200,234304,290923,0,14,0,1,260.9197759,2,26,27.05723429,0,0,0,0,1,0
0,31200,14906,64767,0,0,0,0,80.35557059,0,5,35.03907537,1,0,0,0,0,0
0,31200,124295,176185,0,12,0,0,171.2144163,1,27,43.17681901,0,0,0,1,0,0
0,31200,15557,62847,0,0,0,0,99.56044187,1,6,37.39411875,1,0,0,0,0,0
1,31200,38352,80550,0,21,1,0,116.4379076,0,14,35.38186329,0,0,0,1,0,0
